label,caption,left_url,right_url,unique_id,id,image_1_path,image_2_path
False,"One picture has exactly one Ganesha statue, another picture has several Ganesha statues.",28-12.jpg,28-9.jpg,2,11,/data/tir/projects/tir4/corpora/marvl/ta/images/28-விநாயக_சதுர்த்தி/28-12.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/28-விநாயக_சதுர்த்தி/28-9.jpg
False,"The painting in one picture is drawn using a pencil on a piece of paper, while another picture is drawn on the wall by two men using a brush.",41-8.jpg,41-2.jpg,3,12,/data/tir/projects/tir4/corpora/marvl/ta/images/41-வரைதல்/41-8.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/41-வரைதல்/41-2.jpg
True,"The painting in one picture is drawn using a pencil on a piece of paper, while another picture is drawn on the wall by two men using a brush.",41-10.jpg,41-1.jpg,3,13,/data/tir/projects/tir4/corpora/marvl/ta/images/41-வரைதல்/41-10.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/41-வரைதல்/41-1.jpg
True,"The painting in one picture is drawn using a pencil on a piece of paper, while another picture is drawn on the wall by two men using a brush.",41-3.jpg,41-9.jpg,3,14,/data/tir/projects/tir4/corpora/marvl/ta/images/41-வரைதல்/41-3.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/41-வரைதல்/41-9.jpg
False,"The painting in one picture is drawn using a pencil on a piece of paper, while another picture is drawn on the wall by two men using a brush.",41-4.jpg,41-12.jpg,3,15,/data/tir/projects/tir4/corpora/marvl/ta/images/41-வரைதல்/41-4.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/41-வரைதல்/41-12.jpg
False,In one of the two pictures you can see at least one person standing in the sunflower garden.,12-6.jpg,12-5.jpg,4,16,/data/tir/projects/tir4/corpora/marvl/ta/images/12-சூரியகாந்தி/12-6.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/12-சூரியகாந்தி/12-5.jpg
True,In one of the two pictures you can see at least one person standing in the sunflower garden.,12-3.jpg,12-12.jpg,4,17,/data/tir/projects/tir4/corpora/marvl/ta/images/12-சூரியகாந்தி/12-3.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/12-சூரியகாந்தி/12-12.jpg
False,In one of the two pictures you can see at least one person standing in the sunflower garden.,12-10.jpg,12-9.jpg,4,18,/data/tir/projects/tir4/corpora/marvl/ta/images/12-சூரியகாந்தி/12-10.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/12-சூரியகாந்தி/12-9.jpg
True,In one of the two pictures you can see at least one person standing in the sunflower garden.,12-2.jpg,12-8.jpg,4,19,/data/tir/projects/tir4/corpora/marvl/ta/images/12-சூரியகாந்தி/12-2.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/12-சூரியகாந்தி/12-8.jpg
False,There is exactly one dosa in the picture on the right and there is more than one dosa in the picture on the left.,50-6.jpg,50-4.jpg,5,20,/data/tir/projects/tir4/corpora/marvl/ta/images/50-தோசை/50-6.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/50-தோசை/50-4.jpg
True,There is exactly one dosa in the picture on the right and there is more than one dosa in the picture on the left.,50-7.jpg,50-9.jpg,5,21,/data/tir/projects/tir4/corpora/marvl/ta/images/50-தோசை/50-7.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/50-தோசை/50-9.jpg
True,There is exactly one dosa in the picture on the right and there is more than one dosa in the picture on the left.,50-8.jpg,50-11.jpg,5,22,/data/tir/projects/tir4/corpora/marvl/ta/images/50-தோசை/50-8.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/50-தோசை/50-11.jpg
False,There is exactly one dosa in the picture on the right and there is more than one dosa in the picture on the left.,50-12.jpg,50-5.jpg,5,23,/data/tir/projects/tir4/corpora/marvl/ta/images/50-தோசை/50-12.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/50-தோசை/50-5.jpg
True,In both pictures there is a marrow plant.,19-9.jpg,19-2.jpg,6,24,/data/tir/projects/tir4/corpora/marvl/ta/images/19-வெண்டி/19-9.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/19-வெண்டி/19-2.jpg
True,In both pictures there is a marrow plant.,19-6.jpg,19-1.jpg,6,25,/data/tir/projects/tir4/corpora/marvl/ta/images/19-வெண்டி/19-6.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/19-வெண்டி/19-1.jpg
False,In both pictures there is a marrow plant.,19-7.jpg,19-5.jpg,6,26,/data/tir/projects/tir4/corpora/marvl/ta/images/19-வெண்டி/19-7.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/19-வெண்டி/19-5.jpg
False,In both pictures there is a marrow plant.,19-10.jpg,19-12.jpg,6,27,/data/tir/projects/tir4/corpora/marvl/ta/images/19-வெண்டி/19-10.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/19-வெண்டி/19-12.jpg
False,In one picture a crow eats its own food. In another picture two crows eat his own food.,4-2.jpg,4-8.jpg,7,28,/data/tir/projects/tir4/corpora/marvl/ta/images/4-காகம்/4-2.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/4-காகம்/4-8.jpg
True,In one picture a crow eats its own food. In another picture two crows eat his own food.,4-11.jpg,4-9.jpg,7,29,/data/tir/projects/tir4/corpora/marvl/ta/images/4-காகம்/4-11.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/4-காகம்/4-9.jpg
True,In one picture a crow eats its own food. In another picture two crows eat his own food.,4-4.jpg,4-10.jpg,7,30,/data/tir/projects/tir4/corpora/marvl/ta/images/4-காகம்/4-4.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/4-காகம்/4-10.jpg
False,In one picture a crow eats its own food. In another picture two crows eat his own food.,4-7.jpg,4-12.jpg,7,31,/data/tir/projects/tir4/corpora/marvl/ta/images/4-காகம்/4-7.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/4-காகம்/4-12.jpg
True,Drinking in the picture on the left. The drink in the picture on the right is in the palm grove.,51-7.jpg,51-13.jpg,8,32,/data/tir/projects/tir4/corpora/marvl/ta/images/51-பதநீர்/51-7.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/51-பதநீர்/51-13.jpg
False,Drinking in the picture on the left. The drink in the picture on the right is in the palm grove.,51-10.jpg,51-4.jpg,8,33,/data/tir/projects/tir4/corpora/marvl/ta/images/51-பதநீர்/51-10.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/51-பதநீர்/51-4.jpg
True,Drinking in the picture on the left. The drink in the picture on the right is in the palm grove.,51-8.jpg,51-12.jpg,8,34,/data/tir/projects/tir4/corpora/marvl/ta/images/51-பதநீர்/51-8.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/51-பதநீர்/51-12.jpg
False,Drinking in the picture on the left. The drink in the picture on the right is in the palm grove.,51-2.jpg,51-11.jpg,8,35,/data/tir/projects/tir4/corpora/marvl/ta/images/51-பதநீர்/51-2.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/51-பதநீர்/51-11.jpg
False,Lots of buckets are stacked in the picture on the left. There is only one bucket in the picture on the right.,71-3.jpg,71-8.jpg,9,36,/data/tir/projects/tir4/corpora/marvl/ta/images/71-வாளி/71-3.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/71-வாளி/71-8.jpg
False,Lots of buckets are stacked in the picture on the left. There is only one bucket in the picture on the right.,71-12.jpg,71-2.jpg,9,37,/data/tir/projects/tir4/corpora/marvl/ta/images/71-வாளி/71-12.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/71-வாளி/71-2.jpg
True,Lots of buckets are stacked in the picture on the left. There is only one bucket in the picture on the right.,71-6.jpg,71-10.jpg,9,38,/data/tir/projects/tir4/corpora/marvl/ta/images/71-வாளி/71-6.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/71-வாளி/71-10.jpg
True,Lots of buckets are stacked in the picture on the left. There is only one bucket in the picture on the right.,71-5.jpg,71-4.jpg,9,39,/data/tir/projects/tir4/corpora/marvl/ta/images/71-வாளி/71-5.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/71-வாளி/71-4.jpg
False,In one picture the mango is shredded. There are a lot of mangoes in another picture.,57-2.jpg,57-7.jpg,10,40,/data/tir/projects/tir4/corpora/marvl/ta/images/57-மாம்பழம்/57-2.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/57-மாம்பழம்/57-7.jpg
True,In one picture the mango is shredded. There are a lot of mangoes in another picture.,57-8.jpg,57-10.jpg,10,41,/data/tir/projects/tir4/corpora/marvl/ta/images/57-மாம்பழம்/57-8.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/57-மாம்பழம்/57-10.jpg
True,In one picture the mango is shredded. There are a lot of mangoes in another picture.,57-6.jpg,57-4.jpg,10,42,/data/tir/projects/tir4/corpora/marvl/ta/images/57-மாம்பழம்/57-6.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/57-மாம்பழம்/57-4.jpg
False,In one picture the mango is shredded. There are a lot of mangoes in another picture.,57-12.jpg,57-11.jpg,10,43,/data/tir/projects/tir4/corpora/marvl/ta/images/57-மாம்பழம்/57-12.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/57-மாம்பழம்/57-11.jpg
False,There is only one tiger in a picture. In another picture there are two tigers.,9-1.jpg,9-4.jpg,11,44,/data/tir/projects/tir4/corpora/marvl/ta/images/9-புலி/9-1.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/9-புலி/9-4.jpg
True,There is only one tiger in a picture. In another picture there are two tigers.,9-12.jpg,9-7.jpg,11,45,/data/tir/projects/tir4/corpora/marvl/ta/images/9-புலி/9-12.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/9-புலி/9-7.jpg
False,There is only one tiger in a picture. In another picture there are two tigers.,9-6.jpg,9-8.jpg,11,46,/data/tir/projects/tir4/corpora/marvl/ta/images/9-புலி/9-6.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/9-புலி/9-8.jpg
True,There is only one tiger in a picture. In another picture there are two tigers.,9-9.jpg,9-5.jpg,11,47,/data/tir/projects/tir4/corpora/marvl/ta/images/9-புலி/9-9.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/9-புலி/9-5.jpg
False,In one picture the coffee is in the Silver Tumbler. In another picture is a black coffee ceramic cup.,53-2.jpg,53-5.jpg,12,48,/data/tir/projects/tir4/corpora/marvl/ta/images/53-காப்பி/53-2.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/53-காப்பி/53-5.jpg
True,In one picture the coffee is in the Silver Tumbler. In another picture is a black coffee ceramic cup.,53-1.jpg,53-7.jpg,12,49,/data/tir/projects/tir4/corpora/marvl/ta/images/53-காப்பி/53-1.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/53-காப்பி/53-7.jpg
True,In one picture the coffee is in the Silver Tumbler. In another picture is a black coffee ceramic cup.,53-11.jpg,53-3.jpg,12,50,/data/tir/projects/tir4/corpora/marvl/ta/images/53-காப்பி/53-11.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/53-காப்பி/53-3.jpg
False,In one picture the coffee is in the Silver Tumbler. In another picture is a black coffee ceramic cup.,53-6.jpg,53-10.jpg,12,51,/data/tir/projects/tir4/corpora/marvl/ta/images/53-காப்பி/53-6.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/53-காப்பி/53-10.jpg
True,In one picture is whey in a clay pot. In another picture the whey is in a brass pot.,55-10.jpg,55-5.jpg,13,52,/data/tir/projects/tir4/corpora/marvl/ta/images/55-மோர்/55-10.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/55-மோர்/55-5.jpg
False,In one picture is whey in a clay pot. In another picture the whey is in a brass pot.,55-6.jpg,55-11.jpg,13,53,/data/tir/projects/tir4/corpora/marvl/ta/images/55-மோர்/55-6.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/55-மோர்/55-11.jpg
False,In one picture is whey in a clay pot. In another picture the whey is in a brass pot.,55-3.jpg,55-7.jpg,13,54,/data/tir/projects/tir4/corpora/marvl/ta/images/55-மோர்/55-3.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/55-மோர்/55-7.jpg
True,In one picture is whey in a clay pot. In another picture the whey is in a brass pot.,55-9.jpg,55-8.jpg,13,55,/data/tir/projects/tir4/corpora/marvl/ta/images/55-மோர்/55-9.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/55-மோர்/55-8.jpg
False,In one of the two pictures we can see exactly one temple umbrella at the Mahamaka festival.,29-11.jpg,29-7.jpg,14,56,/data/tir/projects/tir4/corpora/marvl/ta/images/29-மகாமகம்/29-11.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/29-மகாமகம்/29-7.jpg
True,In one of the two pictures we can see exactly one temple umbrella at the Mahamaka festival.,29-6.jpg,29-4.jpg,14,57,/data/tir/projects/tir4/corpora/marvl/ta/images/29-மகாமகம்/29-6.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/29-மகாமகம்/29-4.jpg
True,In one of the two pictures we can see exactly one temple umbrella at the Mahamaka festival.,29-9.jpg,29-5.jpg,14,58,/data/tir/projects/tir4/corpora/marvl/ta/images/29-மகாமகம்/29-9.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/29-மகாமகம்/29-5.jpg
False,In one of the two pictures we can see exactly one temple umbrella at the Mahamaka festival.,29-8.jpg,29-12.jpg,14,59,/data/tir/projects/tir4/corpora/marvl/ta/images/29-மகாமகம்/29-8.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/29-மகாமகம்/29-12.jpg
True,You can see milk tea in one picture and black tea in another.,52-9.jpg,52-4.jpg,15,60,/data/tir/projects/tir4/corpora/marvl/ta/images/52-தேநீர்/52-9.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/52-தேநீர்/52-4.jpg
False,You can see milk tea in one picture and black tea in another.,52-2.jpg,52-11.jpg,15,61,/data/tir/projects/tir4/corpora/marvl/ta/images/52-தேநீர்/52-2.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/52-தேநீர்/52-11.jpg
True,You can see milk tea in one picture and black tea in another.,52-6.jpg,52-12.jpg,15,62,/data/tir/projects/tir4/corpora/marvl/ta/images/52-தேநீர்/52-6.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/52-தேநீர்/52-12.jpg
False,You can see milk tea in one picture and black tea in another.,52-7.jpg,52-8.jpg,15,63,/data/tir/projects/tir4/corpora/marvl/ta/images/52-தேநீர்/52-7.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/52-தேநீர்/52-8.jpg
False,Pictured on the left is a woman scratching at a scythe. Pictured on the right is a male scythe burning.,30-10.jpg,30-1.jpg,16,64,/data/tir/projects/tir4/corpora/marvl/ta/images/30-அரிவாள்மணை/30-10.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/30-அரிவாள்மணை/30-1.jpg
False,Pictured on the left is a woman scratching at a scythe. Pictured on the right is a male scythe burning.,30-2.jpg,30-7.jpg,16,65,/data/tir/projects/tir4/corpora/marvl/ta/images/30-அரிவாள்மணை/30-2.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/30-அரிவாள்மணை/30-7.jpg
True,Pictured on the left is a woman scratching at a scythe. Pictured on the right is a male scythe burning.,30-5.jpg,30-4.jpg,16,66,/data/tir/projects/tir4/corpora/marvl/ta/images/30-அரிவாள்மணை/30-5.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/30-அரிவாள்மணை/30-4.jpg
True,Pictured on the left is a woman scratching at a scythe. Pictured on the right is a male scythe burning.,30-6.jpg,30-11.jpg,16,67,/data/tir/projects/tir4/corpora/marvl/ta/images/30-அரிவாள்மணை/30-6.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/30-அரிவாள்மணை/30-11.jpg
False,In one picture the swan is in the water. In another picture the swan is on the ground.,2-8.jpg,2-5.jpg,17,68,/data/tir/projects/tir4/corpora/marvl/ta/images/2-அன்னம்/2-8.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/2-அன்னம்/2-5.jpg
False,"In one picture, a man in a white T-shirt reads Nathaswaram. In another picture there is only the Nataswaram.",44-2.jpg,44-7.jpg,18,69,/data/tir/projects/tir4/corpora/marvl/ta/images/44-நாதசுவரம்/44-2.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/44-நாதசுவரம்/44-7.jpg
True,"In one picture, a man in a white T-shirt reads Nathaswaram. In another picture there is only the Nataswaram.",44-9.jpg,44-10.jpg,18,70,/data/tir/projects/tir4/corpora/marvl/ta/images/44-நாதசுவரம்/44-9.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/44-நாதசுவரம்/44-10.jpg
False,"In one picture, a man in a white T-shirt reads Nathaswaram. In another picture there is only the Nataswaram.",44-11.jpg,44-3.jpg,18,71,/data/tir/projects/tir4/corpora/marvl/ta/images/44-நாதசுவரம்/44-11.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/44-நாதசுவரம்/44-3.jpg
True,"In one picture, a man in a white T-shirt reads Nathaswaram. In another picture there is only the Nataswaram.",44-5.jpg,44-4.jpg,18,72,/data/tir/projects/tir4/corpora/marvl/ta/images/44-நாதசுவரம்/44-5.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/44-நாதசுவரம்/44-4.jpg
False,In one picture there is a male lion and a female lion. In another picture the female lion is in the sand with her cub.,8-1.jpg,8-10.jpg,19,73,/data/tir/projects/tir4/corpora/marvl/ta/images/8-சிங்கம்/8-1.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/8-சிங்கம்/8-10.jpg
True,In one picture there is a male lion and a female lion. In another picture the female lion is in the sand with her cub.,8-13.jpg,8-6.jpg,19,74,/data/tir/projects/tir4/corpora/marvl/ta/images/8-சிங்கம்/8-13.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/8-சிங்கம்/8-6.jpg
False,In one picture there is a male lion and a female lion. In another picture the female lion is in the sand with her cub.,8-3.jpg,8-11.jpg,19,75,/data/tir/projects/tir4/corpora/marvl/ta/images/8-சிங்கம்/8-3.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/8-சிங்கம்/8-11.jpg
True,In one picture there is a male lion and a female lion. In another picture the female lion is in the sand with her cub.,8-4.jpg,8-12.jpg,19,76,/data/tir/projects/tir4/corpora/marvl/ta/images/8-சிங்கம்/8-4.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/8-சிங்கம்/8-12.jpg
False,There is only thatched house in a picture. In another picture there is more than one person in front of the thatched house.,37-7.jpg,37-9.jpg,20,77,/data/tir/projects/tir4/corpora/marvl/ta/images/37-ஓலை_வீடு/37-7.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/37-ஓலை_வீடு/37-9.jpg
True,There is only thatched house in a picture. In another picture there is more than one person in front of the thatched house.,37-12.jpg,37-5.jpg,20,78,/data/tir/projects/tir4/corpora/marvl/ta/images/37-ஓலை_வீடு/37-12.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/37-ஓலை_வீடு/37-5.jpg
False,There is only thatched house in a picture. In another picture there is more than one person in front of the thatched house.,37-2.jpg,37-6.jpg,20,79,/data/tir/projects/tir4/corpora/marvl/ta/images/37-ஓலை_வீடு/37-2.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/37-ஓலை_வீடு/37-6.jpg
True,There is only thatched house in a picture. In another picture there is more than one person in front of the thatched house.,37-4.jpg,37-1.jpg,20,80,/data/tir/projects/tir4/corpora/marvl/ta/images/37-ஓலை_வீடு/37-4.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/37-ஓலை_வீடு/37-1.jpg
False,In the picture on the right are the eggplants on the plant. Eggplants are plucked in the picture on the left.,18-4.jpg,18-1.jpg,21,81,/data/tir/projects/tir4/corpora/marvl/ta/images/18-கத்தரி/18-4.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/18-கத்தரி/18-1.jpg
False,In the picture on the right are the eggplants on the plant. Eggplants are plucked in the picture on the left.,18-5.jpg,18-6.jpg,21,82,/data/tir/projects/tir4/corpora/marvl/ta/images/18-கத்தரி/18-5.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/18-கத்தரி/18-6.jpg
True,In the picture on the right are the eggplants on the plant. Eggplants are plucked in the picture on the left.,18-7.jpg,18-3.jpg,21,83,/data/tir/projects/tir4/corpora/marvl/ta/images/18-கத்தரி/18-7.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/18-கத்தரி/18-3.jpg
True,In the picture on the right are the eggplants on the plant. Eggplants are plucked in the picture on the left.,18-10.jpg,18-11.jpg,21,84,/data/tir/projects/tir4/corpora/marvl/ta/images/18-கத்தரி/18-10.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/18-கத்தரி/18-11.jpg
False,"In one film, the boys are playing hide and seek. In another film the men are playing satire.",21-8.jpg,21-10.jpg,22,85,/data/tir/projects/tir4/corpora/marvl/ta/images/21-சடுகுடு/21-8.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/21-சடுகுடு/21-10.jpg
True,"In one film, the boys are playing hide and seek. In another film the men are playing satire.",21-2.jpg,21-11.jpg,22,86,/data/tir/projects/tir4/corpora/marvl/ta/images/21-சடுகுடு/21-2.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/21-சடுகுடு/21-11.jpg
True,"In one film, the boys are playing hide and seek. In another film the men are playing satire.",21-7.jpg,21-1.jpg,22,87,/data/tir/projects/tir4/corpora/marvl/ta/images/21-சடுகுடு/21-7.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/21-சடுகுடு/21-1.jpg
False,"In one film, the boys are playing hide and seek. In another film the men are playing satire.",21-5.jpg,21-6.jpg,22,88,/data/tir/projects/tir4/corpora/marvl/ta/images/21-சடுகுடு/21-5.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/21-சடுகுடு/21-6.jpg
True,In one picture is a plate of grapes. In another picture the vine is hanging.,60-4.jpg,60-12.jpg,23,89,/data/tir/projects/tir4/corpora/marvl/ta/images/60-திராட்சைப்பழம்/60-4.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/60-திராட்சைப்பழம்/60-12.jpg
True,In one picture is a plate of grapes. In another picture the vine is hanging.,60-2.jpg,60-11.jpg,23,90,/data/tir/projects/tir4/corpora/marvl/ta/images/60-திராட்சைப்பழம்/60-2.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/60-திராட்சைப்பழம்/60-11.jpg
False,In one picture is a plate of grapes. In another picture the vine is hanging.,60-3.jpg,60-1.jpg,23,91,/data/tir/projects/tir4/corpora/marvl/ta/images/60-திராட்சைப்பழம்/60-3.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/60-திராட்சைப்பழம்/60-1.jpg
False,In one picture is a plate of grapes. In another picture the vine is hanging.,60-13.jpg,60-5.jpg,23,92,/data/tir/projects/tir4/corpora/marvl/ta/images/60-திராட்சைப்பழம்/60-13.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/60-திராட்சைப்பழம்/60-5.jpg
False,"There is only marjoram in a picture. In another film, a man reads the melody.",43-9.jpg,43-10.jpg,24,93,/data/tir/projects/tir4/corpora/marvl/ta/images/43-மிருதங்கம்/43-9.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/43-மிருதங்கம்/43-10.jpg
False,"There is only marjoram in a picture. In another film, a man reads the melody.",43-12.jpg,43-11.jpg,24,94,/data/tir/projects/tir4/corpora/marvl/ta/images/43-மிருதங்கம்/43-12.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/43-மிருதங்கம்/43-11.jpg
True,"There is only marjoram in a picture. In another film, a man reads the melody.",43-7.jpg,43-3.jpg,24,95,/data/tir/projects/tir4/corpora/marvl/ta/images/43-மிருதங்கம்/43-7.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/43-மிருதங்கம்/43-3.jpg
True,"There is only marjoram in a picture. In another film, a man reads the melody.",43-6.jpg,43-4.jpg,24,96,/data/tir/projects/tir4/corpora/marvl/ta/images/43-மிருதங்கம்/43-6.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/43-மிருதங்கம்/43-4.jpg
False,"In both pictures the cows are plowing the land, locked in a yoke.",74-1.jpg,74-7.jpg,25,97,/data/tir/projects/tir4/corpora/marvl/ta/images/74-நுகத்தாணி/74-1.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/74-நுகத்தாணி/74-7.jpg
True,"In both pictures the cows are plowing the land, locked in a yoke.",74-11.jpg,74-4.jpg,25,98,/data/tir/projects/tir4/corpora/marvl/ta/images/74-நுகத்தாணி/74-11.jpg,/data/tir/projects/tir4/corpora/marvl/ta/images/74-நுகத்தாணி/74-4.jpg
